id	title1	title2	title3	hint1	hint2	hint3	explain
115	창세기 38장 8절~9절	창세기 46장 12절	민수기 26장 19절	8) 유다가 오난에게 이르되 네 형수에게로 들어가서 남편의 아우 된 본분을 행하여 네 형을 위하여 씨가 있게 하라\n\n9) 오난이 그 씨가 자기 것이 되지 않을 줄 알므로 형수에게 들어갔을 때에 그의 형에게 씨를 주지 아니하려고 땅에 설정하매	12) 유다의 아들 곧 엘과 오난과 셀라와 베레스와 세라니 엘과 오난은 가나안 땅에서 죽었고 베레스의 아들은 헤스론과 하물이요	19) 유다의 아들들은 에르와 오난이라 이 에르와 오난은 가나안 땅에서 죽었고	 오난은 유다의 둘째 아들로 그 뜻은 “강한”이다. 형의 이름을 잇게 하라는 명령을 어겨 하나님께서 가나안에서 죽였다.
116	다니엘 3장 12절~13절	다니엘 1장 7절	다니엘 3장 30절	12) 이제 몇 유다 사람 사드락과 메삭과 아벳느고는 왕이 세워 바벨론 지방을 다스리게 하신 자이거늘 왕이여 이 사람들이 왕을 높이지 아니하며 왕의 신들을 섬기지 아니하며 왕이 세우신 금 신상에게 절하지 아니하나이다\n\n13) 느부갓네살 왕이 노하고 분하여 사드락과 메삭과 아벳느고를 끌어오라 말하매 드디어 그 사람들을 왕의 앞으로 끌어온지라	7) 환관장이 그들의 이름을 고쳐 다니엘은 벨드사살이라 하고 하나냐는 사드락이라 하고 미사엘은 메삭이라 하고 아사랴는 아벳느고라 하였더라	30) 왕이 드디어 사드락과 메삭과 아벳느고를 바벨론 지방에서 더욱 높이니라	○○○은 유대이름 하냐냐를 바벨론 이름으로 고친 것이다. 다니엘과 세 친구 중 한 사람으로 왕의 진미와 포도주를 먹지 않고 채식을 하였고, 금신상에 절하지 않아 풀무 불에 던져졌으나, 하나님은 그들을 머리털도 그을리지 않게 하셨다..
117	에스겔 27장 20절~22절	요한계시록 18장 3절	창세기 37장 28절	20) 드단은 네 상인이 되었음이여 말을 탈 때 까는 천을 너와 거래하였도다\n\n21) 아라비아와 게달의 모든 고관은 네 손아래 상인이 되어 어린 양과 숫양과 염소들, 그것으로 너와 거래하였도다\n\n22) 스바와 라아마의 상인들도 너의 상인들이 됨이여 각종 극상품 향 재료와 각종 보석과 황금으로 네 물품을 바꾸어 갔도다	3) 그 음행의 진노의 포도주로 말미암아 만국이 무너졌으며 또 땅의 왕들이 그와 더불어 음행하였으며 땅의 상인들도 그 사치의 세력으로 치부하였도다 하더라	28) 그 때에 미디안 사람 상인들이 지나가고 있는지라 형들이 요셉을 구덩이에서 끌어올리고 은 이십에 그를 이스마엘 사람들에게 팔매 그 상인들이 요셉을 데리고 애굽으로 갔더라	○○(상고)들은 화폐(창23:16)를 사용하여 바다를 건너 무역(사23:2)하였고 어떤 장사들은 안식일을 지키지 않았고(느13:19,~21), 농부들과도 거래하였으며(잠31:24), 조합을 조직(느3:8~32)하였다. 그 실례로는 미디안 ○○(창37:28), 솔로몬 왕의 ○○(왕상10:28), 시돈 상인(사23:2), 앗수르 ○○들(나3:16), 스바와 드단과 다시스의 ○○(겔38:13), 도갈마 족속(겔27;14)이 있다.
118	마태복음 21장 12절~13절	열왕기하 4장 10절	사무엘상 1장 9절	12) 예수께서 성전에 들어가사 성전 안에서 매매하는 모든 사람들을 내쫓으시며 돈 바꾸는 사람들의 상과 비둘기 파는 사람들의 의자를 둘러 엎으시고\n\n13) 그들에게 이르시되 기록된 바 내 집은 기도하는 집이라 일컬음을 받으리라 하였거늘 너희는 강도의 소굴을 만드는도다 하시니라	10) 청하건대 우리가 그를 위하여 작은 방을 담 위에 만들고 침상과 책상과 의자와 촛대를 두사이다 그가 우리에게 이르면 거기에 머물리이다 하였더라	9) 그들이 실로에서 먹고 마신 후에 한나가 일어나니 그 때에 제사장 엘리는 여호와의 전 문설주 곁 의자에 앉아 있었더라	○○는 해산시에 사용(출1:16)되었고, 선지자 엘리사를 위해 마련된 방에 놓여졌으며(왕하4:10), 예수께서 성전에서 매매하는 자들의 상과 ○○를 둘러 엎으셨고(마21:12, 막11:15), 사치와 일락에 빠진 이스라엘을 묘사(암3:12)한다.
119	갈라디아서 2장 11절~12절	요한복음 1장 41절~42절	고린도전서 15장 5절	11) 게바가 안디옥에 이르렀을 때에 책망 받을 일이 있기로 내가 그를 대면하여 책망하였노라\n\n12) 야고보에게서 온 어떤 이들이 이르기 전에 게바가 이방인과 함께 먹다가 그들이 오매 그가 할례자들을 두려워하여 떠나 물러가매	41) 그가 먼저 자기의 형제 시몬을 찾아 말하되 우리가 메시야를 만났다 하고 （메시야는 번역하면 그리스도라）\n\n42) 데리고 예수께로 오니 예수께서 보시고 이르시되 네가 요한의 아들 시몬이니 장차 게바라 하리라 하시니라 （게바는 번역하면 베드로라）	5) 게바에게 보이시고 후에 열두 제자에게와	○○는 안드레의 형제인 베드로의 다른 이름으로 요나(요한)의 아들 곧 바요나 시몬, 시므온과 함께 사용되었다.
120	사도행전 3장 2절~8절	사도행전 14장 8절~10절	시편 115편 7절	2) 나면서 못 걷게 된 이를 사람들이 메고 오니 이는 성전에 들어가는 사람들에게 구걸하기 위하여 날마다 미문이라는 성전 문에 두는 자라\n\n3) 그가 베드로와 요한이 성전에 들어가려 함을 보고 구걸하거늘\n\n4) 베드로가 요한과 더불어 주목하여 이르되 우리를 보라 하니\n\n5) 그가 그들에게서 무엇을 얻을까 하여 바라보거늘\n\n6) 베드로가 이르되 은과 금은 내게 없거니와 내게 있는 이것을 네게 주노니 나사렛 예수 그리스도의 이름으로 일어나 걸으라 하고\n\n7) 오른손을 잡아 일으키니 발과 발목이 곧 힘을 얻고\n\n8) 뛰어 서서 걸으며 그들과 함께 성전으로 들어가면서 걷기도 하고 뛰기도 하며 하나님을 찬송하니	8) 루스드라에 발을 쓰지 못하는 한 사람이 앉아 있는데 나면서 걷지 못하게 되어 걸어 본 적이 없는 자라\n\n9) 바울이 말하는 것을 듣거늘 바울이 주목하여 구원 받을 만한 믿음이 그에게 있는 것을 보고\n\n10) 큰 소리로 이르되 네 발로 바로 일어서라 하니 그 사람이 일어나 걷는지라	7) 손이 있어도 만지지 못하며 발이 있어도 걷지 못하며 목구멍이 있어도 작은 소리조차 내지 못하느니라	앉은뱅이가 일어남은 메시야 시대의 표적(마11:5, 눅7:22)이며, 앉은뱅이를 고치는 것은 베드로(행3:2~7), 빌립(행8:5~7), 바울(행14:8~10)의 행적에서도 볼 수 있다.
121	룻기 1장 6절~8절	누가복음 12장 53절	역대상 2장 4절	6) 그 여인이 모압 지방에서 여호와께서 자기 백성을 돌보시사 그들에게 양식을 주셨다 함을 듣고 이에 두 며느리와 함께 일어나 모압 지방에서 돌아오려 하여\n\n7) 있던 곳에서 나오고 두 며느리도 그와 함께 하여 유다 땅으로 돌아오려고 길을 가다가\n\n8) 나오미가 두 며느리에게 이르되 너희는 각기 너희 어머니의 집으로 돌아가라 너희가 죽은 자들과 나를 선대한 것 같이 여호와께서 너희를 선대하시기를 원하며	53) 아버지가 아들과, 아들이 아버지와, 어머니가 딸과, 딸이 어머니와, 시어머니가 며느리와, 며느리가 시어머니와 분쟁하리라 하시니라	4) 유다의 며느리 다말이 유다에게 베레스와 세라를 낳아 주었으니 유다의 아들이 모두 다섯이더라	성경에 나오는 유명한 ○○○는 유다의 ○○○ 다말(창38:11), 엘리의 ○○○(삼상4;19), 나오미의 ○○○ 룻(룻1;11)이 있다.
112	마태복음 6장 19절~20절	마가복음 2장 4절	야고보서 3장 11절	19) 너희를 위하여 보물을 땅에 쌓아 두지 말라 거기는 좀과 동록이 해하며 도둑이 구멍을 뚫고 도둑질하느니라\n\n20) 오직 너희를 위하여 보물을 하늘에 쌓아 두라 거기는 좀이나 동록이 해하지 못하며 도둑이 구멍을 뚫지도 못하고 도둑질도 못하느니라	4) 무리들 때문에 예수께 데려갈 수 없으므로 그 계신 곳의 지붕을 뜯어 구멍을 내고 중풍병자가 누운 상을 달아 내리니	샘이 한 구멍으로 어찌 단 물과 쓴 물을 내겠느냐	
123	열왕기하 6장 14절~17절	마태복음 8장 8절~9절	잠언 6장 11절	14) 왕이 이에 말과 병거와 많은 군사를 보내매 그들이 밤에 가서 그 성읍을 에워쌌더라\n\n15) 하나님의 사람의 사환이 일찍이 일어나서 나가보니 군사와 말과 병거가 성읍을 에워쌌는지라 그의 사환이 엘리사에게 말하되 아아, 내 주여 우리가 어찌하리이까 하니\n\n16) 대답하되 두려워하지 말라 우리와 함께 한 자가 그들과 함께 한 자보다 많으니라 하고\n\n17) 기도하여 이르되 여호와여 원하건대 그의 눈을 열어서 보게 하옵소서 하니 여호와께서 그 청년의 눈을 여시매 그가 보니 불말과 불병거가 산에 가득하여 엘리사를 둘렀더라	8) 백부장이 대답하여 이르되 주여 내 집에 들어오심을 나는 감당하지 못하겠사오니 다만 말씀으로만 하옵소서 그러면 내 하인이 낫겠사옵나이다\n\n9) 나도 남의 수하에 있는 사람이요 내 아래에도 군사가 있으니 이더러 가라 하면 가고 저더러 오라 하면 오고 내 종더러 이것을 하라 하면 하나이다	11) 네 빈궁이 강도 같이 오며 네 곤핍이 군사 같이 이르리라	성경에 나온 군인은 용감한 군인으로 요나단(삼상14:12), 그리스도의 ○○(딤후2:4), 도량이 큰 ○○로 다윗(삼상24:4), 경건한 군인으로 고넬료(행10:1~2)와 여호수아(출33:1), 군인의 자존심으로는 아비멜렉(삿9:54), 비범한 군인들은 베냐민 사람들(대상 12:1~2)이 있다.
124	사도행전 19장 34절~35절	고린도전서 15장 32절	요한계시록 2장1절	34) 그들은 그가 유대인인 줄 알고 다 한 소리로 외쳐 이르되 크다 에베소 사람의 아데미여 하기를 두 시간이나 하더니\n\n35) 서기장이 무리를 진정시키고 이르되 에베소 사람들아 에베소 시가 큰 아데미와 제우스에게서 내려온 우상의 신전지기가 된 줄을 누가 알지 못하겠느냐	32) 내가 사람의 방법으로 에베소에서 맹수와 더불어 싸웠다면 내게 무슨 유익이 있으리요 죽은 자가 다시 살아나지 못한다면 내일 죽을 터이니 먹고 마시자 하리라	1) 에베소 교회의 사자에게 편지하라 오른손에 있는 일곱 별을 붙잡고 일곱 금 촛대 사이를 거니시는 이가 이르시되	○○○는 소아시아의 성읍으로 유대인의 회당(행18;19)이 있었다. 아시아 일곱교회 중의 하나(계1:10~11)가 있는 곳이며, 바울이 이곳의 회당에서 유대인과 변론(행18:19)하였고, 이곳 두란노 서원(행19:8)에서 가르쳤다.
125	야고보서 2장 2절~4절	누가복음 15장22절~23절	출애굽기 35장 22절	2) 만일 너희 회당에 금 가락지를 끼고 아름다운 옷을 입은 사람이 들어오고 또 남루한 옷을 입은 가난한 사람이 들어올 때에\n\n3) 너희가 아름다운 옷을 입은 자를 눈여겨 보고 말하되 여기 좋은 자리에 앉으소서 하고 또 가난한 자에게 말하되 너는 거기 서 있든지 내 발등상 아래에 앉으라 하면\n\n4) 너희끼리 서로 차별하며 악한 생각으로 판단하는 자가 되는 것이 아니냐	"22) 아버지는 종들에게 이르되 제일 좋은 옷을 내어다가 입히고 손에 가락지를 끼우고 발에 신을 신기라\n\n23) 그리고 살진 송아지를 끌어다가 잡으라 우리가 먹고 즐기자"	22) 곧 마음에 원하는 남녀가 와서 팔찌와 귀고리와 가락지와 목걸이와 여러 가지 금품을 가져다가 사람마다 여호와께 금 예물을 드렸으며	○○○○는 보석이 박혀 있는 금으로 된 장식품으로 ○○○(민31:50), 목걸이(창41:42), 코걸이(잠11:22) 등이 있다.
126	요한복음 1장 16절~17절	로마서 1장 7절	누가복음 4장 19절	16) 우리가 다 그의 충만한 데서 받으니 은혜 위에 은혜러라\n\n17) 율법은 모세로 말미암아 주어진 것이요 은혜와 진리는 예수 그리스도로 말미암아 온 것이라	7) 로마에서 하나님의 사랑하심을 받고 성도로 부르심을 받은 모든 자에게 하나님 우리 아버지와 주 예수 그리스도로부터 은혜와 평강이 있기를 원하노라	19) 주의 은혜의 해를 전파하게 하려 하심이라 하였더라	○○는 하나님께서 거저주신 것(엡1:6, 딛2:11)으로 율법주의(갈5:4)에 반대된다. ○○는 인간의 삶에 변화를 시키고(고전 15:10), 찬양하게 하며(골1:16), 마음을 굳게하고(히13:9), 착한 일을 넘치게(골후8:1)한다. ○○로 주어지는 것들은 믿음(행18:27), 구원(행15:11), 구속(엡1:5~7), 칭의(롬3:22), 죄사함(롬3:25), 복음전파 사명(갈1:15~16), 위로와 소망(살후2:16), 영적 성장(엡3:16), 영적 선물(고전1:4~7)이다.
127	요한복음 3장 13절~15절	마태복음 9장 5절~6절	마가복음 10장 45절	"13) 하늘에서 내려온 자 곧 인자 외에는 하늘에 올라간 자가 없느니라\n\n14) 모세가 광야에서 뱀을 든 것 같이 인자도 들려야 하리니\n\n15) 이는 그를 믿는 자마다 영생을 얻게 하려 하심이니라"	5) 네 죄 사함을 받았느니라 하는 말과 일어나 걸어가라 하는 말 중에 어느 것이 쉽겠느냐\n\n6) 그러나 인자가 세상에서 죄를 사하는 권능이 있는 줄을 너희로 알게 하려 하노라 하시고 중풍병자에게 말씀하시되 일어나 네 침상을 가지고 집으로 가라 하시니	45) 인자가 온 것은 섬김을 받으려 함이 아니라 도리어 섬기려 하고 자기 목숨을 많은 사람의 대속물로 주려 함이니라	예수께서는 그리스도의 칭호로서 ○○를 사용하셨다. ○○가 갖는 의미는 메시야 됨(눅18:3), 주되심(마12:8, 막2:28, 눅6:5), 성육신(요3:13, 요6:62), 인성(마8:20, 눅9:58), 순종(막14:21, 눅22:22), 고난(마17;12, 막9:12, 눅18:32), 죽음(마12:40), 부활(마17:9, 막9:9), 왕권(마16:28), 재림(마10:23, 마24:27), 영광(마19:28, 눅22:69, 행7:46)등이다.
128	예레미야 10장 13절~14절	요한계시록 11장 11절~12절	창세기 2장 7절	13) 그가 목소리를 내신즉 하늘에 많은 물이 생기나니 그는 땅 끝에서 구름이 오르게 하시며 비를 위하여 번개치게 하시며 그 곳간에서 바람을 내시거늘\n\n14) 사람마다 어리석고 무식하도다 은장이마다 자기의 조각한 신상으로 말미암아 수치를 당하나니 이는 그가 부어 만든 우상은 거짓 것이요 그 속에 생기가 없음이	11) 삼 일 반 후에 하나님께로부터 생기가 그들 속에 들어가매 그들이 발로 일어서니 구경하는 자들이 크게 두려워하더라\n\n12) 하늘로부터 큰 음성이 있어 이리로 올라오라 함을 그들이 듣고 구름을 타고 하늘로 올라가니 그들의 원수들도 구경하더라	7) 여호와 하나님이 땅의 흙으로 사람을 지으시고 생기를 그 코에 불어넣으시니 사람이 생령이 되니라	○○와 관련하여 성경의 내용은 하나님이 사람의 코에 불어 넣었고(창2:7), 사람은 주관하지 못하며(전8:8), 우상에게는 없으며(렘10;14), 새 명령을 상징하고(겔37:5~10), 하나님이 ○○에 의해 두 선지자가 일어나며(계11:11), 사단이 짐승의 우상에게 ○○를 주어 말하게(계13:15)한다.
129	고린도전서 11장 3절~7절	요한계시록 19장 12절~13절	시편 23편 5절	3) 그러나 나는 너희가 알기를 원하노니 각 남자의 머리는 그리스도요 여자의 머리는 남자요 그리스도의 머리는 하나님이시라\n\n4) 무릇 남자로서 머리에 무엇을 쓰고 기도나 예언을 하는 자는 그 머리를 욕되게 하는 것이요\n\n5) 무릇 여자로서 머리에 쓴 것을 벗고 기도나 예언을 하는 자는 그 머리를 욕되게 하는 것이니 이는 머리를 민 것과 다름이 없음이라 \n\n6) 만일 여자가 머리를 가리지 않거든 깎을 것이요 만일 깎거나 미는 것이 여자에게 부끄러움이 되거든 가릴지니라\n\n7) 남자는 하나님의 형상과 영광이니 그 머리를 마땅히 가리지 않거니와 여자는 남자의 영광이니라	12) 그 눈은 불꽃 같고 그 머리에는 많은 관들이 있고 또 이름 쓴 것 하나가 있으니 자기밖에 아는 자가 없고\n\n13)또 그가 피 뿌린 옷을 입었는데 그 이름은 하나님의 말씀이라 칭하더라	5) 주께서 내 원수의 목전에서 내게 상을 차려 주시고 기름을 내 머리에 부으셨으니 내 잔이 넘치나이다	성경에 나타난  ○○의 비유 및 상징적 표현으로는 하나님(고전11:3), 그리스도(엡1:22), 남편(고전11:3엡5:23), 보호(시140:7), 징계(사1:5~6), 심판(겔7:18), 확신(눅21:28), 교만(시83:2), 높아짐((시3:3, 시27:6), 기쁨과 형통(시23:5), 으뜸(신28:44, 수11:10, 대상28:4, 대하11:22), 주권자(삿10;18, 삿11:8~9) 등이 있다.
130	고린도전서 9장 23절~25절	고린도전서 9장 23절~24절	히브리서 4장 12절	23) 내가 복음을 위하여 모든 것을 행함은 복음에 참여하고자 함이라\n\n24) 운동장에서 달음질하는 자들이 다 달릴지라도 오직 상을 받는 사람은 한 사람인 줄을 너희가 알지 못하느냐 너희도 상을 받도록 이와 같이 달음질하라\n\n25) 이기기를 다투는 자마다 모든 일에 절제하나니 그들은 썩을 승리자의 관을 얻고자 하되 우리는 썩지 아니할 것을 얻고자 하노라	23) 내가 복음을 위하여 모든 것을 행함은 복음에 참여하고자 함이라\n\n24) 운동장에서 달음질하는 자들이 다 달릴지라도 오직 상을 받는 사람은 한 사람인 줄을 너희가 알지 못하느냐 너희도 상을 받도록 이와 같이 달음질하라	12) 하나님의 말씀은 살아 있고 활력(운동력)이 있어 좌우에 날선 어떤 검보다도 예리하여 혼과 영과 및 관절과 골수를 찔러 쪼개기까지 하며 또 마음의 생각과 뜻을 판단하나니	하나님의 말씀은 살아서  ○○력(활력)이 있으며(히4:12), 히브리서에서는 이기기를 다투는 자를  ○○장에서 달음질 하는 자로 비유(고전 9:24)하고 있다.
131	골로새서 4장 15절~16절	요한계시록 3장14절~15절	골로새서 2장 1절	15) 라오디게아에 있는 형제들과 눔바와 그 여자의 집에 있는 교회에 문안하고\n\n16) 이 편지를 너희에게서 읽은 후에 라오디게아인의 교회에서도 읽게 하고 또 라오디게아로부터 오는 편지를 너희도 읽으라	14) 라오디게아 교회의 사자에게 편지하라 아멘이시요 충성되고 참된 증인이시요 하나님의 창조의 근본이신 이가 이르시되\n\n15) 내가 네 행위를 아노니 네가 차지도 아니하고 뜨겁지도 아니하도다 네가 차든지 뜨겁든지 하기를 원하노라	1) 내가 너희와 라오디게아에 있는 자들과 무릇 내 육신의 얼굴을 보지 못한 자들을 위하여 얼마나 힘쓰는지를 너희가 알기를 원하노니	라○○○○는 소아시아에 있는 주요도시로서 아시아 7교회 중 하나(계1:11)가 세워졌다. 계시록에서 라○○○○ 교회의 미온적인(계3:15) 신앙 때문에 책망을 받았다. 이곳에서는 에바브로디도가 열성적으로 사역하였다.
114	시편 31편 2절~4절	잠언 10장 28절~29절	시편 18편2절	2) 내게 귀를 기울여 속히 건지시고 내게 견고한 바위와 구원하는 산성이 되소서\n\n3) 주는 나의 반석과 산성이시니 그러므로 주의 이름을 생각하셔서 나를 인도하시고 지도하소서\n\n4) 그들이 나를 위하여 비밀히 친 그물에서 빼내소서 주는 나의 산성이시니이다	28) 의인의 소망은 즐거움을 이루어도 악인의 소망은 끊어지느니라\n\n29) 여호와의 도가 정직한 자에게는 산성이요 행악하는 자에게는 멸망이니라	2) 여호와는 나의 반석이시요 나의 요새시요 나를 건지시는 이시요 나의 하나님이시요 내가 그 안에 피할 나의 바위시요 나의 방패시요 나의 구원의 뿔이시요 나의 산성이시로다	성경의 ○○은 비유적 표현으로 여호와는 압제당하는 자의 ○○(시9:9)이시며, 기름부음 받은 자의 구원의 ○○이시고(시28:8), 여호와의 도가 정직한 자에게 ○○(잠10:29) 이며, 성도의 ○○(시18;2, 31:3~4)이시다.
133	마태복음 5장 20절~22절	마태복음 5장 43절~44절	마태복음 6장 25절	20) 내가 너희에게 이르노니 너희 의가 서기관과 바리새인보다 더 낫지 못하면 결코 천국에 들어가지 못하리라\n\n21) 옛 사람에게 말한 바 살인하지 말라 누구든지 살인하면 심판을 받게 되리라 하였다는 것을 너희가 들었으나\n\n22) 나는 너희에게 이르노니 형제에게 노하는 자마다 심판을 받게 되고 형제를 대하여 라가라 하는 자는 공회에 잡혀가게 되고 미련한 놈이라 하는 자는 지옥 불에 들어가게 되리라	43) 또 네 이웃을 사랑하고 네 원수를 미워하라 하였다는 것을 너희가 들었으나\n\n44) 나는 너희에게 이르노니 너희 원수를 사랑하며 너희를 박해하는 자를 위하여 기도하라	25) 그러므로 내가 너희에게 이르노니 목숨을 위하여 무엇을 먹을까 무엇을 마실까 몸을 위하여 무엇을 입을까 염려하지 말라 목숨이 음식보다 중하지 아니하며 몸이 의복보다 중하지 아니하냐	
145	열왕기하 13장 15절~17절	예레미야애가 3장 12절~13절	시편 127편 4절	15) 엘리사가 그에게 이르되 활과 화살들을 가져오소서 하는지라 활과 화살들을 그에게 가져오매\n\n16) 또 이스라엘 왕에게 이르되 왕의 손으로 활을 잡으소서 하매 그가 손으로 잡으니 엘리사가 자기 손을 왕의 손 위에 얹고\n\n17) 이르되 동쪽 창을 여소서 하여 곧 열매 엘리사가 이르되 쏘소서 하는지라 곧 쏘매 엘리사가 이르되 이는 여호와를 위한 구원의 화살 곧 아람에 대한 구원의 화살이니 왕이 아람 사람을 멸절하도록 아벡에서 치리이다 하니라	12) 활을 당겨 나를 화살의 과녁으로 삼으심이여\n\n13) 화살통의 화살들로 내 허리를 맞추셨도다	4) 젊은 자의 자식은 장사의 수중의 화살 같으니	○○의 비유적 의미는 그리스도(사49:2), 그리스도의 말씀(시45:5), 하나님의 심판(신32:23~42, 시7:13, 시21:12, 시64:7, 겔5:16), 심한고통(욥6:4, 시38:2), 번개(시77:17, 시77:18, 합3:11), 악인의 계교(시11:2), 독한 말(시64:3), 낮의 위험(시91:5), 자식(시127:4), 거짓증거(잠25:18), 위선적인 혀(렘9:8), 하나님의 능력(시76:3), 무력함(겔39:3), 마귀의 공격(엡6:16) 등이 있다.
135	사무엘상 12장 9절~10절	열왕기상 8장 9절	로마서 15장 27절	9) 그들이 그들의 하나님 여호와를 잊은지라 여호와께서 그들을 하솔 군사령관 시스라의 손과 블레셋 사람들의 손과 모압 왕의 손에 넘기셨더니 그들이 저희를 치매\n\n10) 백성이 여호와께 부르짖어 이르되 우리가 여호와를 버리고 바알들과 아스다롯을 섬김으로 범죄하였나이다 그러하오나 이제 우리를 원수들의 손에서 건져내소서 그리하시면 우리가 주를 섬기겠나이다 하매	9) 그 궤 안에는 두 돌판 외에 아무것도 없으니 이것은 이스라엘 자손이 애굽 땅에서 나온 후 여호와께서 저희와 언약을 맺으실 때에 모세가 호렙에서 그 안에 넣은 것이더라	27) 저희가 기뻐서 하였거니와 또한 저희는 그들에게 빚진 자니 만일 이방인들이 그들의 영적인 것을 나눠 가졌으면 육적인 것으로 그들을 섬기는 것이 마땅하니라	
156	역대상 1장 43절~44절	창세기 46장 21절	역대상 5장 8절	43) 이스라엘 자손을 다스리는 왕이 있기 전에 에돔 땅을 다스린 왕은 이러 하니라 브올의 아들 벨라니 그의 도성 이름은 딘하바이며\n\n44) 벨라가 죽으매 보스라 세라의 아들 요밥이 대신하여 왕이 되고	21) 베냐민의 아들 곧 벨라와 베겔과 아스벨과 게라와 나아만과 에히와 로스와 뭅빔과 훕빔과 아릇이니	8) 벨라니 벨라는 아사스의 아들이요 세마의 손자요 요엘의 증손이라 그가 아로엘에 살면서 느보와 바알므온까지 다다랐고	성경에서 ○○는 1) 브올의 아들로 최초의 에돔 왕(창36:32, 대상1:43~44), 2) 베냐민의 아들로 벨라 가족의 선조(창46:21, 민26:38, 민26:40, 대상7:6, 대상7:7, 대상8:1, 대상8:3), 3) 아사스의 아들로 르우벤 자손의 족장(대상5:8)으로 나온다.
137	베드로전서 2장 9절	디도서 1장 1절	로마서 8장 33절	9) 그러나 너희는 택하신 족속이요 왕 같은 제사장들이요 거룩한 나라요 그의 소유가 된 백성이니 이는 너희를 어두운 데서 불러 내어 그의 기이한 빛에 들어가게 하신 이의 아름다운 덕을 선포하게 하려 하심이라	1) 하나님의 종이요 예수 그리스도의 사도인 나 바울이 사도 된 것은 하나님이 택하신 자들의 믿음과 경건함에 속한 진리의 지식과	33) 누가 능히 하나님께서 택하신 자들을 고발하리요 의롭다 하신 이는 하나님이시니	○○는 하나님께서 주체적으로 인간의 조건과 상관없이 절대주권(신7:7, 사49:7)에 의해 선택된다. 바울은 ○하심의 개념을 더 발전시켜 구원과 동일하게 사용하였으며, 이는 정하심과 부르심과 의롭다 하심과 영화롭게 하심의 순서를 통해서 하나님의 ○하심은 곧 구원임(롬8:30,33;살후2:13;딤후2:10)을 잘 나타내 주고 있다.
157	로마서 12장 1절~2절	마태복음 12장 7절	누가복음 6장 36절	1) 그러므로 형제들아 내가 하나님의 모든 자비하심으로 너희를 권하노니 너희 몸을 하나님이 기뻐하시는 거룩한 산 제물로 드리라 이는 너희가 드릴 영적 예배니라\n\n2) 너희는 이 세대를 본받지 말고 오직 마음을 새롭게 함으로 변화를 받아 하나님의 선하시고 기뻐하시고 온전하신 뜻이 무엇인지 분별하도록 하라	7) 나는 자비를 원하고 제사를 원하지 아니하노라 하신 뜻을 너희가 알았더라면 무죄한 자를 정죄하지 아니하였으리라	36) 너희 아버지의 자비로우심 같이 너희도 자비로운 자가 되라	○○는 하나님의 ○○로우심(출22:27, 신4:31, 대하30:9, 시103:8, 욜2:13, 욘4:2, 롬12:1, 고후1:3, 약5:11)과 예수님의 성품(히2:17), 성령의 열매(갈5:22)이고, 성도들에게 요구(시112:4, 마12:7, 눅6:36, 눅10:37, 고후6:6, 골3:12)된다.
139	로마서 1장 1절~3절	히브리서 1장 7절~8절	요한1서 1장 1절	1) 예수 그리스도의 종 바울은 사도로 부르심을 받아 하나님의 복음을 위하여 택정함을 입었으니\n\n2) 이 복음은 하나님이 선지자들을 통하여 그의 아들에 관하여 성경에 미리 약속하신 것이라\n\n3) 그의 아들에 관하여 말하면 육신으로는 다윗의 혈통에서 나셨고	7) 또 천사들에 관하여는 그는 그의 천사들을 바람으로, 그의 사역자들을 불꽃으로 삼으시느니라 하셨으되\n\n8) 아들에 관하여는 하나님이여 주의 보좌는 영영하며 주의 나라의 규는 공평한 규이니이다	1) 태초부터 있는 생명의 말씀에 관하여는 우리가 들은 바요 눈으로 본 바요 자세히 보고 우리의 손으로 만진 바라	
140	마태복음 27장 47절~49절	요한복음 19장 29절~30절	누가복음 23장 36절	47) 거기 섰던 자 중 어떤 이들이 듣고 이르되 이 사람이 엘리야를 부른다 하고\n\n48) 그 중의 한 사람이 곧 달려가서 해면을 가져다가 신 포도주에 적시어 갈대에 꿰어 마시게 하거늘\n\n49) 그 남은 사람들이 이르되 가만 두라 엘리야가 와서 그를 구원하나 보자 하더라	29) 거기 신 포도주가 가득히 담긴 그릇이 있는지라 사람들이 신 포도주를 적신 해면을 우슬초에 매어 예수의 입에 대니\n\n30) 예수께서 신 포도주를 받으신 후에 이르시되 다 이루었다 하시고 머리를 숙이니 영혼이 떠나가시니라	36) 군인들도 희롱하면서 나아와 신 포도주를 주며	
